,Instance,Income
63905,175899,74031.85450699739
63906,175900,500968.528918236
63907,175901,79163.04422825295
63908,175902,28167.231189713813
63909,175903,77176.69385021925
63910,175904,76221.17869973462
63911,175905,127460.0005616243
63912,175906,224020.13605192257
63913,175907,-23686.37747756252
63914,175908,152175.94626531517
63915,175909,-66569.17389566032
63916,175910,143715.89378594467
63917,175911,52592.23509769887
63918,175912,98451.92395232199
63919,175913,208524.88424704596
63920,175914,54280.48873394774
63921,175915,61305.66865326511
63922,175916,-3186.196797786746
63923,175917,79664.95746717183
63924,175918,-8317.419073205441
63925,175919,726520.4551178222
63926,175920,-13709.544394775294
63927,175921,192299.05077049835
63928,175922,160634.32644391386
63929,175923,78502.33417687751
63930,175924,62020.96556174802
63931,175925,229376.40579322493
63932,175926,133564.07427829644
63933,175927,96902.82251622574
63934,175928,190906.60703414166
63935,175929,-14924.508076293394
63936,175930,-60291.04965204606
63937,175931,177392.97880250774
63938,175932,102222.2575154854
63939,175933,54218.09903774271
63940,175934,103626.98868202604
63941,175935,-58490.95060145436
63942,175936,133169.9222674393
63943,175937,9930.282549210358
63944,175938,127721.71662074747
63945,175939,-23473.22058651084
63946,175940,103789.73378150305
63947,175941,214222.76439903444
63948,175942,218297.05714310193
63949,175943,105907.43074598582
63950,175944,578294.4603969264
63951,175945,31475.665892829653
63952,175946,25148.25142039871
63953,175947,-57337.354723893106
63954,175948,151514.89374648593
63955,175949,196985.51030385867
63956,175950,108712.93978422973
63957,175951,39355.704614310525
63958,175952,96175.03929498652
63959,175953,24500.867343633436
63960,175954,-16613.321316900197
63961,175955,39720.64713031845
63962,175956,66623.86694257613
63963,175957,121912.98448552378
63964,175958,175811.5796734821
63965,175959,38708.53742099786
63966,175960,25404.86405064771
63967,175961,635509.7445819885
63968,175962,106013.10798547463
63969,175963,133286.1786342389
63970,175964,60573.39171913033
63971,175965,167349.10175773408
63972,175966,109963.62508701533
63973,175967,117964.64560572105
63974,175968,40966.55608646665
63975,175969,90398.9773469097
63976,175970,-4519.835070934612
63977,175971,83175.00653695222
63978,175972,169792.50299323723
63979,175973,176352.8452252578
63980,175974,166806.30979921203
63981,175975,54440.89187486749
63982,175976,9913.270292970352
63983,175977,57333.22009328008
63984,175978,127623.1761099142
63985,175979,161402.9394676406
63986,175980,102539.92030171165
63987,175981,148953.4252925408
63988,175982,127681.24290022766
63989,175983,82729.81027090969
63990,175984,-20036.89380392339
63991,175985,34803.16894229222
63992,175986,37192.382017787546
63993,175987,281950.0463708169
63994,175988,139623.80433592573
63995,175989,-34155.11780406069
63996,175990,56742.570535331964
63997,175991,127350.92977186758
63998,175992,63766.75964751514
63999,175993,25597.24419210013
64000,175994,53661.419931634795
64001,175995,46803.706069095526
64002,175996,231966.86448445125
64003,175997,120650.61522359913
64004,175998,295242.75833520433
64005,175999,39786.44476664718
64006,176000,486041.19574862765
64007,176001,67412.14826548938
64008,176002,103450.34983089147
64009,176003,-16082.42066749651
64010,176004,24649.95929405419
64011,176005,13623.198646885809
64012,176006,294328.72385960305
64013,176007,99632.22141377721
64014,176008,39745.4704832877
64015,176009,46854.64979777951
64016,176010,12357.09547659196
64017,176011,38926.4936896055
64018,176012,-35966.69480748288
64019,176013,5293.206132759806
64020,176014,189156.37864462426
64021,176015,6412.102244694717
64022,176016,259918.45264113694
64023,176017,220237.94643117208
64024,176018,56636.8565178765
64025,176019,8869.284331698902
64026,176020,189213.51249998529
64027,176021,176787.6826660228
64028,176022,208963.81613585772
64029,176023,14863.567989489995
64030,176024,111725.13083631638
64031,176025,4996.337566596456
64032,176026,19869.155900770333
64033,176027,82632.88445902476
64034,176028,38289.50479814876
64035,176029,73041.60985808261
64036,176030,234800.52485349588
64037,176031,38653.05556886271
64038,176032,117012.7536042002
64039,176033,115263.71247971244
64040,176034,130198.00604311889
64041,176035,-15715.959033644293
64042,176036,145699.1171806599
64043,176037,43664.531231800094
64044,176038,-59479.251419350505
64045,176039,68408.18153896416
64046,176040,48156.147204087116
64047,176041,-12805.299803240225
64048,176042,263847.5914545371
64049,176043,170736.63764983928
64050,176044,11137.31061980268
64051,176045,182969.40179526852
64052,176046,244830.6481571789
64053,176047,-21363.69353659544
64054,176048,125833.78967422387
64055,176049,86093.8478787383
64056,176050,255570.33926596493
64057,176051,234447.48814488435
64058,176052,89271.73419755604
64059,176053,339101.57189736096
64060,176054,294550.48283618176
64061,176055,69643.76493411465
64062,176056,224758.2334502414
64063,176057,41608.61611576239
64064,176058,58963.012672359124
64065,176059,31015.26810143469
64066,176060,24538.735437635798
64067,176061,56486.80429343786
64068,176062,-19752.41354462132
64069,176063,3414.4300147136673
64070,176064,48094.11544663133
64071,176065,-1718.504631547723
64072,176066,125670.26596650109
64073,176067,123975.25778749725
64074,176068,33504.98872733908
64075,176069,39688.34114175988
64076,176070,283876.1597187142
64077,176071,95613.44823094411
64078,176072,83386.5363970059
64079,176073,55872.490730701946
64080,176074,-33687.96649705898
64081,176075,314157.5089511429
64082,176076,195683.1829836988
64083,176077,132916.25670484267
64084,176078,244421.0956913717
64085,176079,128462.95543899061
64086,176080,10224.611376415938
64087,176081,93918.5441784854
64088,176082,2099.3036021906883
64089,176083,5703.567207062617
64090,176084,33411.067448582035
64091,176085,170689.82989418507
64092,176086,202998.6657274249
64093,176087,284526.1426434596
64094,176088,6887.4799882178195
64095,176089,113896.86869611405
64096,176090,272162.01655596634
64097,176091,17006.90939008305
64098,176092,49266.29536574427
64099,176093,171810.88524772134
64100,176094,-7403.200863441452
64101,176095,233088.04184800433
64102,176096,69307.92006071145
64103,176097,121001.50685665198
64104,176098,43956.225610417314
64105,176099,116711.70786514785
64106,176100,318844.8299022536
64107,176101,163242.74592268653
64108,176102,85602.91987508116
64109,176103,187828.55032537784
64110,176104,161215.61425416125
64111,176105,109000.62530914042
64112,176106,191278.4111421653
64113,176107,240491.4210301945
64114,176108,-5964.579670201987
64115,176109,-61043.8227560129
64116,176110,104398.86360521801
64117,176111,246982.6312556807
64118,176112,55475.3782505081
64119,176113,117436.71316566691
64120,176114,133819.9269021242
64121,176115,291508.04698823625
64122,176116,469362.8894517948
64123,176117,200712.4909305554
64124,176118,58242.31727619236
64125,176119,109784.90695436159
64126,176120,117326.14775533136
64127,176121,100852.77673618263
64128,176122,101920.98186131287
64129,176123,-31684.71607418405
64130,176124,-15753.771681137849
64131,176125,51968.293180181645
64132,176126,-16995.99736268958
64133,176127,65058.30798158329
64134,176128,109061.95158216543
64135,176129,65905.47674102709
64136,176130,-38549.804321133066
64137,176131,198574.5622958443
64138,176132,203150.49086925248
64139,176133,-62504.21996648656
64140,176134,17685.113513804972
64141,176135,533011.948589264
64142,176136,28725.446822622325
64143,176137,136910.17288891925
64144,176138,76152.35710336035
64145,176139,34557.74965525465
64146,176140,53416.12217024341
64147,176141,-18197.56652148161
64148,176142,2545.973168725148
64149,176143,60011.91635205038
64150,176144,372376.4708146169
64151,176145,-61998.97736009024
64152,176146,25407.21795386914
64153,176147,145916.44147790037
64154,176148,77325.90423744265
64155,176149,354968.18643548666
64156,176150,88206.30720221438
64157,176151,22458.977489467245
64158,176152,50056.71809527557
64159,176153,134217.2730342443
64160,176154,72061.89324590052
64161,176155,221881.5735051604
64162,176156,89913.91395002278
64163,176157,244846.35033386946
64164,176158,-11183.702219154686
64165,176159,167797.79364155466
64166,176160,-37401.75841794768
64167,176161,115968.1460929527
64168,176162,133556.3641838343
64169,176163,-60879.17143253703
64170,176164,101716.03381242184
64171,176165,-5383.227305260487
64172,176166,10958.110348924063
64173,176167,75031.95598017471
64174,176168,148234.42654930567
64175,176169,-49823.642725959886
64176,176170,25674.09255440021
64177,176171,163432.65660444135
64178,176172,-20765.9252969604
64179,176173,114500.73529614368
64180,176174,49138.12585158646
64181,176175,140954.26252591936
64182,176176,-21546.22855901718
64183,176177,374398.9431541995
64184,176178,306431.02670262055
64185,176179,46417.8672602335
64186,176180,73481.98050557077
64187,176181,107740.05013683345
64188,176182,-7956.6822380768135
64189,176183,97640.59190740017
64190,176184,52871.81434009457
64191,176185,7679.804292078596
64192,176186,100761.209424973
64193,176187,189191.89406918455
64194,176188,216141.04997753305
64195,176189,-16026.67452558782
64196,176190,8858.362245792523
64197,176191,474529.5115822074
64198,176192,90375.78031434072
64199,176193,32277.290923195425
64200,176194,59941.38486136403
64201,176195,22690.574060397223
64202,176196,101068.14327228395
64203,176197,50672.90817391407
64204,176198,16613.351017102133
64205,176199,-20069.99084195355
64206,176200,361978.8533078735
64207,176201,-39489.024489542935
64208,176202,293029.8989890595
64209,176203,221052.34085126733
64210,176204,55378.11400282569
64211,176205,21168.63748155767
64212,176206,90384.24083618307
64213,176207,36398.88922080351
64214,176208,59286.06636615144
64215,176209,130167.58554614102
64216,176210,21052.96503912937
64217,176211,56590.668568449095
64218,176212,144229.2526656557
64219,176213,24662.796027081087
64220,176214,108438.91510249581
64221,176215,18176.698069084436
64222,176216,63137.84164457768
64223,176217,29881.037965501193
64224,176218,101786.73614970688
64225,176219,-60041.80994766345
64226,176220,83568.57265484659
64227,176221,15811.305398911238
64228,176222,162522.26150628785
64229,176223,2385.492688063998
64230,176224,17315.222154449206
64231,176225,-378.6071723708883
64232,176226,377506.5526396851
64233,176227,1244.586958447937
64234,176228,360645.08083007904
64235,176229,217192.3065212341
64236,176230,179628.32147104852
64237,176231,103918.45386102656
64238,176232,589.0737792169675
64239,176233,25730.510108302813
64240,176234,34131.78131909948
64241,176235,25503.485512452666
64242,176236,132644.04629243724
64243,176237,203671.80509872222
64244,176238,66873.89969029836
64245,176239,172991.89399908995
64246,176240,87104.22046616906
64247,176241,134841.28302783845
64248,176242,66136.25258111907
64249,176243,77103.4382608044
64250,176244,940719.9093938475
64251,176245,259940.85300014587
64252,176246,168679.5841452456
64253,176247,435346.99801969016
64254,176248,128971.43252226943
64255,176249,246642.40707295854
64256,176250,-32082.499831182417
64257,176251,156772.73316396913
64258,176252,-3066.617546615191
64259,176253,100325.22042030469
64260,176254,18326.48067071801
64261,176255,364376.0937116095
64262,176256,90459.10564577626
64263,176257,51766.47084320383
64264,176258,38286.85896562971
64265,176259,536561.1487030913
64266,176260,30400.80785011081
64267,176261,481637.52846977906
64268,176262,125333.76713984739
64269,176263,-34804.402594506275
64270,176264,98631.33024886204
64271,176265,42238.81796418177
64272,176266,167822.52661869721
64273,176267,26222.760746102314
64274,176268,67104.1709753531
64275,176269,31943.18930206541
64276,176270,150077.98136308696
64277,176271,134472.0017406498
64278,176272,156059.34933830984
64279,176273,89863.47941183951
64280,176274,14660.608314060606
64281,176275,89694.47507531615
64282,176276,175004.0723409932
64283,176277,265661.58334341506
64284,176278,201271.50375079084
64285,176279,75345.77618173463
64286,176280,115851.83647100814
64287,176281,114904.52740844712
64288,176282,66976.98720951192
64289,176283,72400.93777658138
64290,176284,36438.44994132221
64291,176285,147113.01765498845
64292,176286,120458.07233930845
64293,176287,30172.32051208848
64294,176288,76916.84075366426
64295,176289,45794.04445210099
64296,176290,64803.61250337586
64297,176291,107345.58501173742
64298,176292,122727.28431408294
64299,176293,211542.00472920807
64300,176294,43135.80593548156
64301,176295,56396.139422873035
64302,176296,76149.28664910933
64303,176297,90071.74197981646
64304,176298,198591.1436453699
64305,176299,-22004.055882708635
64306,176300,384107.723658971
64307,176301,86302.98315163516
64308,176302,316483.98889759695
64309,176303,13193.559108019806
64310,176304,32390.690618685912
64311,176305,109134.79767713044
64312,176306,264204.9758004849
64313,176307,178977.5817948277
64314,176308,89862.67127679475
64315,176309,51371.64842226915
64316,176310,19867.766174599063
64317,176311,50525.35973599041
64318,176312,14121.387394513935
64319,176313,118893.45563964499
64320,176314,365413.36054249527
64321,176315,40727.183373974636
64322,176316,9342.457901987247
64323,176317,263659.1994465147
64324,176318,249824.15857507242
64325,176319,-43525.106667451095
64326,176320,-4633.976729454473
64327,176321,255555.55493536498
64328,176322,16708.74589483766
64329,176323,203224.33741755132
64330,176324,60431.17403347464
64331,176325,313813.15062688245
64332,176326,-36328.35339418985
64333,176327,54735.67026979383
64334,176328,531144.7916782456
64335,176329,36738.63203700818
64336,176330,-55309.99837668333
64337,176331,428068.06353438785
64338,176332,333424.18103404855
64339,176333,146470.6136875986
64340,176334,76678.528774756
64341,176335,134273.04476277158
64342,176336,417991.614099083
64343,176337,-24087.387344894465
64344,176338,197368.0638971636
64345,176339,86467.0925835371
64346,176340,16062.288935980294
64347,176341,-15839.091462511104
64348,176342,41486.28601408331
64349,176343,111886.21741375327
64350,176344,23790.089106123894
64351,176345,7315.474625855684
64352,176346,178175.37450130377
64353,176347,50349.22724892525
64354,176348,-6468.6090776966885
64355,176349,36073.43124112254
64356,176350,12331.038300276268
64357,176351,75485.44929748075
64358,176352,154284.27738456195
64359,176353,229360.58772098273
64360,176354,72387.01275077136
64361,176355,151261.1342884614
64362,176356,72992.2453945349
64363,176357,110245.41377468454
64364,176358,69681.29174222564
64365,176359,37588.48297828622
64366,176360,31229.343763386365
64367,176361,6945.798871951178
64368,176362,107816.10561893508
64369,176363,121860.29156621126
64370,176364,-101371.87318345578
64371,176365,13755.507241963875
64372,176366,220424.82944101281
64373,176367,75476.94911979977
64374,176368,75556.16873890767
64375,176369,619452.9932293589
64376,176370,27751.200944939163
64377,176371,350265.96998258075
64378,176372,3995.133877491113
64379,176373,76311.33048906643
64380,176374,85738.0204329975
64381,176375,168034.5626282366
64382,176376,12741.79657484917
64383,176377,36227.91359096859
64384,176378,55780.711872293614
64385,176379,2949.6998159307986
64386,176380,83461.1674653152
64387,176381,-31513.40532873012
64388,176382,238152.9622465931
64389,176383,76233.90317506203
64390,176384,97057.21244922094
64391,176385,62276.00886657834
64392,176386,81176.58647893369
64393,176387,768365.0235922453
64394,176388,15286.114726993721
64395,176389,22475.10195592232
64396,176390,121272.75534325745
64397,176391,18219.344654206187
64398,176392,98869.32989053195
64399,176393,57461.42813995527
64400,176394,10127.50062089134
64401,176395,38287.112118395045
64402,176396,20071.04958404973
64403,176397,455461.0857732133
64404,176398,4833.8339418312535
64405,176399,85587.97867599316
64406,176400,-8042.2736851498485
64407,176401,84491.87229555333
64408,176402,46166.80689641135
64409,176403,102923.92798799649
64410,176404,-10305.91226319084
64411,176405,95711.22196964873
64412,176406,9016.074514586013
64413,176407,68554.29870033171
64414,176408,54438.47455072915
64415,176409,474194.55574464006
64416,176410,-46535.24936753372
64417,176411,83516.87009762553
64418,176412,-80571.26464239927
64419,176413,35390.08909769636
64420,176414,116679.86311089247
64421,176415,71036.64984821575
64422,176416,89912.06591699086
64423,176417,77455.72220184328
64424,176418,77876.62425920693
64425,176419,112329.84788248083
64426,176420,14388.506053034216
64427,176421,459152.7817707076
64428,176422,-46377.454484407324
64429,176423,36717.81785962358
64430,176424,48952.00765406201
64431,176425,135011.52364870766
64432,176426,36313.93731663562
64433,176427,206312.7782973377
64434,176428,94181.97726144549
64435,176429,164184.94660154916
64436,176430,22009.223959214054
64437,176431,232820.21660429006
64438,176432,88603.58448026516
64439,176433,23911.611807933543
64440,176434,97775.52750860248
64441,176435,35490.91152681131
64442,176436,136617.4709159457
64443,176437,212344.68079326255
64444,176438,13122.899319252465
64445,176439,48894.22034282377
64446,176440,-50324.860228690784
64447,176441,68370.24150017696
64448,176442,106257.57108334778
64449,176443,197952.74680656148
64450,176444,437517.4842870054
64451,176445,33280.51717791427
64452,176446,94511.32414122624
64453,176447,5809.377136411145
64454,176448,99335.2233456294
64455,176449,119686.95077160327
64456,176450,40633.69176099729
64457,176451,224921.4083694592
64458,176452,49305.74235622864
64459,176453,62129.50772251887
64460,176454,101168.65173691604
64461,176455,59558.10107671982
64462,176456,146779.2163164341
64463,176457,79965.08304362698
64464,176458,143806.9168967288
64465,176459,135291.72832675045
64466,176460,131340.37187812105
64467,176461,29266.053554053884
64468,176462,75366.29292724282
64469,176463,228323.81152756512
64470,176464,114427.05042552436
64471,176465,25099.10000292724
64472,176466,16285.888351725414
64473,176467,345578.0472577126
64474,176468,8060.338019898161
64475,176469,-78916.04324296955
64476,176470,45028.14159602765
64477,176471,38413.81696912693
64478,176472,61595.380162095185
64479,176473,4424.044975419529
64480,176474,60590.901307832915
64481,176475,50019.87560416432
64482,176476,41735.63366861548
64483,176477,396073.2146670488
64484,176478,2821.338962912094
64485,176479,140750.4090155079
64486,176480,37750.43867368251
64487,176481,133951.6846103347
64488,176482,175892.8164527556
64489,176483,291014.6825720179
64490,176484,24610.143143130932
64491,176485,45115.87923714472
64492,176486,17640.99957281025
64493,176487,-34370.22517659236
64494,176488,174213.14897832926
64495,176489,77239.05458511831
64496,176490,176291.5523306965
64497,176491,138510.34236483416
64498,176492,-17019.97384355869
64499,176493,320492.22827101825
64500,176494,30996.81508025527
64501,176495,40518.91130805947
64502,176496,99422.04033675138
64503,176497,980.6978428517468
64504,176498,80707.990056457
64505,176499,77977.86723435856
64506,176500,454179.6420918773
64507,176501,-14348.591640993953
64508,176502,81640.49389887927
64509,176503,94871.55033945292
64510,176504,77583.69074196974
64511,176505,655417.7727055005
64512,176506,237381.9554971573
64513,176507,269568.5975651075
64514,176508,73542.10972036142
64515,176509,34359.016612533946
64516,176510,51686.549446213525
64517,176511,29279.53478199942
64518,176512,24388.62797104288
64519,176513,18113.012817129493
64520,176514,363865.41916556703
64521,176515,3822.947889212519
64522,176516,103615.03487352468
64523,176517,56846.819179628044
64524,176518,102128.87098768167
64525,176519,95315.87679336732
64526,176520,37047.21460691327
64527,176521,10575.289794623852
64528,176522,351172.49117101496
64529,176523,30987.099307090975
64530,176524,92643.19983155979
64531,176525,36931.71646117279
64532,176526,20848.683157197665
64533,176527,25199.712319052313
64534,176528,108403.65679954598
64535,176529,-68696.69908945821
64536,176530,86930.5819312064
64537,176531,101708.59841967141
64538,176532,224739.73659846
64539,176533,298331.8947023065
64540,176534,208898.53689948004
64541,176535,89081.20547926007
64542,176536,58554.09051834047
64543,176537,91373.62068411615
64544,176538,45566.87391819479
64545,176539,73113.32195645059
64546,176540,52697.013757301494
64547,176541,86534.10697455099
64548,176542,241419.67891032947
64549,176543,-124033.71541040624
64550,176544,44695.66982814111
64551,176545,105536.09164009849
64552,176546,126531.49368233839
64553,176547,3467.478437837679
64554,176548,105590.71788096381
64555,176549,-43613.272452282254
64556,176550,139836.0584273734
64557,176551,55172.364445270505
64558,176552,15879.532816672232
64559,176553,46864.46104834415
64560,176554,134220.6791672744
64561,176555,-15849.189829035196
64562,176556,79705.66626390163
64563,176557,326975.08731828583
64564,176558,38086.85536797391
64565,176559,91806.1959386142
64566,176560,344950.5340181184
64567,176561,30856.573537782766
64568,176562,85463.33951503225
64569,176563,316158.5712000872
64570,176564,132649.96464353427
64571,176565,26137.471564817242
64572,176566,79717.21559946984
64573,176567,212985.58077328093
64574,176568,4543.37500415789
64575,176569,47890.30083164014
64576,176570,-58485.55739088124
64577,176571,178889.251552199
64578,176572,-27930.20302800974
64579,176573,328690.5450352174
64580,176574,125200.23156300932
64581,176575,82663.58966746787
64582,176576,381406.6387802246
64583,176577,71216.26479615783
64584,176578,3135.0908142323606
64585,176579,268873.8273876454
64586,176580,-8047.21877067117
64587,176581,146572.63282439625
64588,176582,195034.67085133446
64589,176583,646809.8650443717
64590,176584,233871.07227545092
64591,176585,146992.61668603634
64592,176586,250083.65716953343
64593,176587,34087.86400496028
64594,176588,99782.57714137668
64595,176589,203731.4420167259
64596,176590,53451.998730219435
64597,176591,297864.8320876346
64598,176592,48309.693213691935
64599,176593,166948.6180332075
64600,176594,218377.4353868086
64601,176595,-40914.62284637708
64602,176596,81535.02008508611
64603,176597,62175.73245165264
64604,176598,122784.97461535921
64605,176599,17868.447952364106
64606,176600,526801.0745671126
64607,176601,56376.51501338789
64608,176602,50085.81630724389
64609,176603,227413.94755940512
64610,176604,-31115.26281853253
64611,176605,27845.81152687967
64612,176606,42941.39157501282
64613,176607,237733.76367856655
64614,176608,6270.938092646655
64615,176609,163696.75199578376
64616,176610,370820.7356615751
64617,176611,77959.27999736741
64618,176612,21310.897906859405
64619,176613,22303.32086098334
64620,176614,10142.115062317345
64621,176615,8007.313019658439
64622,176616,316982.7406370309
64623,176617,29037.40546289878
64624,176618,4570.117775442079
64625,176619,72355.00407270715
64626,176620,92734.71240032697
64627,176621,99547.79542808281
64628,176622,371068.5049323258
64629,176623,102828.74795178417
64630,176624,25008.509360315278
64631,176625,41864.69645930454
64632,176626,22144.809411815368
64633,176627,81937.57275484037
64634,176628,165110.0293103587
64635,176629,429101.5601762221
64636,176630,23873.164016860537
64637,176631,100379.10844720062
64638,176632,33755.00753735518
64639,176633,4708.445206154138
64640,176634,185338.0394844776
64641,176635,119031.29973369418
64642,176636,67026.45008545555
64643,176637,114792.23249824205
64644,176638,50590.2423697412
64645,176639,64269.881087274756
64646,176640,36156.03420475731
64647,176641,102754.77616795385
64648,176642,44528.65839601774
64649,176643,90253.68483186513
64650,176644,114092.9344736822
64651,176645,118533.26753711421
64652,176646,39944.36880201893
64653,176647,30544.833488166798
64654,176648,62005.49229357578
64655,176649,31252.39435173571
64656,176650,51120.8884787471
64657,176651,13176.913106059656
64658,176652,189325.12649755273
64659,176653,40092.648270980455
64660,176654,-14767.649676745757
64661,176655,-23002.430548266508
64662,176656,107988.67235434009
64663,176657,62987.70482242573
64664,176658,3960.414794911165
64665,176659,253845.5230211937
64666,176660,161831.87625534413
64667,176661,-26876.238591243513
64668,176662,96021.43992235698
64669,176663,-29173.414040022064
64670,176664,206557.22422664054
64671,176665,38307.09252054803
64672,176666,143716.95044820802
64673,176667,285173.4828235912
64674,176668,65787.58615865698
64675,176669,39496.53176326584
64676,176670,27121.999263696373
64677,176671,94148.30665374082
64678,176672,27995.763063119724
64679,176673,-6597.238313669339
64680,176674,33095.25596549921
64681,176675,110936.6921003079
64682,176676,134865.0838378938
64683,176677,162268.26581538655
64684,176678,351911.13189232955
64685,176679,279783.05641248403
64686,176680,64105.31722407555
64687,176681,120952.7091769618
64688,176682,107946.21570328763
64689,176683,13743.484378447756
64690,176684,22881.701955216005
64691,176685,16892.559591529425
64692,176686,83813.67593105696
64693,176687,82325.79982432583
64694,176688,3188.249561216682
64695,176689,-24309.532820035703
64696,176690,52936.03993756184
64697,176691,188564.87549572624
64698,176692,33389.28004413517
64699,176693,50008.186575321015
64700,176694,-14247.92992587993
64701,176695,433674.26568347076
64702,176696,158726.76823299937
64703,176697,51081.04124225024
64704,176698,268714.26862890786
64705,176699,21152.128254810814
64706,176700,-62464.54659754131
64707,176701,141293.0792272482
64708,176702,99780.41685174592
64709,176703,181248.5840215399
64710,176704,101789.66514895204
64711,176705,45936.62279364932
64712,176706,121637.9501116001
64713,176707,57697.67775548855
64714,176708,-42631.592578684445
64715,176709,76284.50936432695
64716,176710,46176.3978195847
64717,176711,46531.87403538264
64718,176712,84051.95985807758
64719,176713,430482.473654062
64720,176714,12113.287166182417
64721,176715,217660.14921477297
64722,176716,3930.1704461467452
64723,176717,169847.06414133776
64724,176718,55206.43998947553
64725,176719,-69533.5268039722
64726,176720,12868.696638998576
64727,176721,49393.43293131981
64728,176722,39377.62169541512
64729,176723,40274.28317152662
64730,176724,38676.28954530228
64731,176725,831711.6403409741
64732,176726,-41595.17483396875
64733,176727,11612.169579475187
64734,176728,377477.7334028655
64735,176729,117053.52810509177
64736,176730,129029.22332970146
64737,176731,-51174.89410860138
64738,176732,62725.292381186504
64739,176733,19120.42418306321
64740,176734,182517.552100013
64741,176735,17207.923112580553
64742,176736,73344.26541019138
64743,176737,119529.74721794482
64744,176738,40332.43737160787
64745,176739,179349.1744596106
64746,176740,39696.463345613796
64747,176741,61864.15071285842
64748,176742,-8038.736205153633
64749,176743,160296.8679595478
64750,176744,-54992.49776431825
64751,176745,21726.398317333777
64752,176746,51289.405242944136
64753,176747,248847.6029630066
64754,176748,167235.39853437757
64755,176749,70980.50226326939
64756,176750,123584.14970977651
64757,176751,121915.72466045944
64758,176752,49899.13119719736
64759,176753,230127.41084480146
64760,176754,65699.48694083001
64761,176755,296856.88987328345
64762,176756,-11364.083651645575
64763,176757,16392.19854510622
64764,176758,225825.15369102638
64765,176759,392850.7521088063
64766,176760,43071.6809571106
64767,176761,247620.32606254797
64768,176762,130692.20583881857
64769,176763,41615.76366704283
64770,176764,752.4064428582788
64771,176765,241106.25442742882
64772,176766,47318.363123303745
64773,176767,91892.39390516421
64774,176768,162121.05984003935
64775,176769,58469.49186915392
64776,176770,30781.90641745692
64777,176771,111102.29766883887
64778,176772,157742.37125815172
64779,176773,145386.23389646458
64780,176774,-64598.585060448386
64781,176775,174863.93996221293
64782,176776,15871.087180174887
64783,176777,-10478.905594511889
64784,176778,60944.38150220178
64785,176779,12387.047174585983
64786,176780,111965.19485351257
64787,176781,38947.799092393834
64788,176782,218059.9155080365
64789,176783,12560.940312561579
64790,176784,-71956.22433002153
64791,176785,14433.807520627975
64792,176786,-48629.16743436875
64793,176787,1183.908676977735
64794,176788,17327.00184645923
64795,176789,150344.50763430167
64796,176790,13832.7311814907
64797,176791,92368.65139871323
64798,176792,204368.0625344189
64799,176793,84638.92197400238
64800,176794,103265.9959480348
64801,176795,33344.89861364104
64802,176796,25865.407748551574
64803,176797,358434.9594967128
64804,176798,-31996.005876672454
64805,176799,106864.56406779215
64806,176800,44649.69516801089
64807,176801,20712.521740710363
64808,176802,22775.688232360408
64809,176803,25744.880660565104
64810,176804,52343.034012181684
64811,176805,-88593.18119861325
64812,176806,41639.35907834675
64813,176807,207480.72875896282
64814,176808,26862.724395351484
64815,176809,-44388.94943157537
64816,176810,9543.704114583787
64817,176811,461050.69014299335
64818,176812,1006.0801091510803
64819,176813,67237.97351683863
64820,176814,116735.26167019363
64821,176815,72635.6118353405
64822,176816,53172.54141264735
64823,176817,76752.31167926965
64824,176818,132323.9099755371
64825,176819,71553.64174850937
64826,176820,98819.01490781689
64827,176821,106435.30127146468
64828,176822,182059.72150132526
64829,176823,94807.73892669054
64830,176824,136353.42239220766
64831,176825,139261.63972845953
64832,176826,-71652.27182470495
64833,176827,298160.03888539923
64834,176828,20173.097054319456
64835,176829,170009.77697208663
64836,176830,61530.76879981207
64837,176831,16404.4983510389
64838,176832,-35940.368678763974
64839,176833,111009.58457949106
64840,176834,100300.63135947334
64841,176835,-16314.295502394438
64842,176836,152587.2753154328
64843,176837,401706.27919962397
64844,176838,-14224.891950204503
64845,176839,380465.7077885815
64846,176840,22430.17850311566
64847,176841,42319.2860729252
64848,176842,243660.71365444735
64849,176843,-66138.23615381075
64850,176844,186558.25685513346
64851,176845,-13066.243603914976
64852,176846,437199.7520676493
64853,176847,106621.72012542468
64854,176848,114433.66650603618
64855,176849,35801.02062278986
64856,176850,36207.698083689436
64857,176851,174021.83456727583
64858,176852,-32034.389994707424
64859,176853,176867.4456076324
64860,176854,65113.853670011275
64861,176855,136231.7595472606
64862,176856,225046.04308556765
64863,176857,126182.70276211854
64864,176858,329070.6377131664
64865,176859,113982.67568966886
64866,176860,316462.51998640737
64867,176861,210230.04122728528
64868,176862,-22358.975979676004
64869,176863,44152.00935991341
64870,176864,156540.91526642162
64871,176865,443398.6974505433
64872,176866,157469.3790487498
64873,176867,23247.830446077976
64874,176868,493861.0496107065
64875,176869,2189.9037955021486
64876,176870,95522.11760134343
64877,176871,113548.09200265491
64878,176872,375880.990166388
64879,176873,113755.04884775728
64880,176874,179404.86329283612
64881,176875,317.19702167389914
64882,176876,9319.546427460853
64883,176877,44799.386555278674
64884,176878,135126.8152116933
64885,176879,-27398.530316548888
64886,176880,43620.23449999001
64887,176881,-40020.88324283296
64888,176882,28166.15409546299
64889,176883,75905.50737454556
64890,176884,-3437.142351005692
64891,176885,20411.53099409677
64892,176886,58142.2665556306
64893,176887,30046.965541258454
64894,176888,34790.5549949212
64895,176889,91316.7599650803
